part_number,name_he,name_en,manufacturer,category,side,part_type,notes,is_active,cross_refs,fitments
28113-2H000,מסנן אוויר — יונדאי ELANTRA,AIR CLEANER FILTER,Hyundai,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com, kiapartsnow.com. https://www.hyundaipartsdeal.com/oem-hyundai-elantra-air_filter.html",1,OEM:28113-2H000:Hyundai,יונדאי:ELANTRA:2006:2010:MPI; קיה:FORTE / CERATO:2009:2013:2.0 / 2.4 Theta 2
28113-2D000,מסנן אוויר — יונדאי ELANTRA,AIR CLEANER FILTER,Hyundai,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-elantra-air_filter.html",1,OEM:28113-2D000:Hyundai,יונדאי:ELANTRA:1995:2006
28113-AA100,מסנן אוויר — יונדאי ELANTRA,AIR CLEANER FILTER,Hyundai,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-elantra-air_filter.html",1,OEM:28113-AA100:Hyundai,יונדאי:ELANTRA:2021:2023:MPI / TCI-GDI
28113-AA670,מסנן אוויר — יונדאי ELANTRA,AIR CLEANER FILTER,Hyundai,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-elantra-air_filter.html",1,OEM:28113-AA670:Hyundai,יונדאי:ELANTRA:2021:2026:MPI / TCI-GDI
28113-BY100,מסנן אוויר — יונדאי ELANTRA,AIR CLEANER FILTER,Hyundai,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-elantra-air_filter.html",1,OEM:28113-BY100:Hyundai,יונדאי:ELANTRA:2021:2026:GDI
04465-52260,רפידות בלם קדמיות — טויוטה YARIS,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-yaris-brake_pad_set.html",1,OEM:04465-52260:Toyota,טויוטה:YARIS:2006:2016:1.5 (1NZ-FE)
04465-WB001,רפידות בלם קדמיות — טויוטה YARIS,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-yaris-brake_pad_set.html",1,OEM:04465-WB001:Toyota,טויוטה:YARIS:2019:2020
04465-52310,רפידות בלם קדמיות — טויוטה YARIS,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-yaris-brake_pad_set.html",1,OEM:04465-52310:Toyota,טויוטה:YARIS:2012:2018:1.5 (1NZ-FE)
04466-52170,רפידות בלם אחוריות — טויוטה YARIS,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-yaris-brake_pad_set.html",1,OEM:04466-52170:Toyota,טויוטה:YARIS:2012:2018:1.5 (1NZ-FE)
04465-12640,רפידות בלם קדמיות — טויוטה YARIS,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-yaris-brake_pad_set.html",1,OEM:04465-12640:Toyota,טויוטה:YARIS:2012:2018:1.5 (1NZ-FE)
04466-52141,רפידות בלם אחוריות — טויוטה YARIS,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-yaris-brake_pad_set.html",1,OEM:04466-52141:Toyota,טויוטה:YARIS:2012:2014:1.5 (1NZ-FE)
04466-52140,רפידות בלם אחוריות — טויוטה YARIS,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-yaris-brake_pad_set.html",1,OEM:04466-52140:Toyota,טויוטה:YARIS:2012:2013:1.5 (1NZ-FE)
58302-K0A00,רפידות בלם אחוריות — קיה SOUL,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58302-K0A00:Kia,קיה:SOUL:2020:2025:2.0 NU
58101-B2A00,רפידות בלם קדמיות — קיה SOUL,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58101-B2A00:Kia,קיה:SOUL:2014:2016:1.6 Gamma / 2.0 NU
58101-2KA00,רפידות בלם קדמיות — קיה SOUL,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58101-2KA00:Kia,קיה:SOUL:2009:2011:1.6 Gamma / 2.0 Beta
58101-B2A20,רפידות בלם קדמיות — קיה SOUL,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58101-B2A20:Kia,קיה:SOUL:2017:2019:1.6 Gamma / 2.0 NU
58302-2KA50,רפידות בלם אחוריות — קיה SOUL,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58302-2KA50:Kia,קיה:SOUL:2009:2013:1.6 Gamma / 2.0
58302-B2A00,רפידות בלם אחוריות — קיה SOUL,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58302-B2A00:Kia,קיה:SOUL:2014:2016:1.6 Gamma / 2.0 NU
58101-2KA51,רפידות בלם קדמיות — קיה SOUL,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58101-2KA51:Kia,קיה:SOUL:2012:2013:1.6 Gamma / 2.0 NU
58101-B2A30,רפידות בלם קדמיות — קיה SOUL,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58101-B2A30:Kia,קיה:SOUL:2017:2019:1.6 Gamma / 2.0 NU
58302-2KA00,רפידות בלם אחוריות — קיה SOUL,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58302-2KA00:Kia,קיה:SOUL:2009:2011:1.6 Gamma / 2.0 Beta
58302-B2A20,רפידות בלם אחוריות — קיה SOUL,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58302-B2A20:Kia,קיה:SOUL:2017:2019:1.6 Gamma / 2.0 NU
58302-K0A10,רפידות בלם אחוריות — קיה SOUL,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58302-K0A10:Kia,קיה:SOUL:2020:2022:1.6 Gamma
58302-AAA40,רפידות בלם אחוריות — קיה SOUL,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-soul-brake_pad_set.html",1,OEM:58302-AAA40:Kia,קיה:SOUL:2023:2025:2.0 NU
58302-A7B30,רפידות בלם אחוריות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58302-A7B30:Kia,קיה:FORTE / CERATO:2014:2016:1.6 Gamma / 1.8 / 2.0 NU
58101-A7A01,רפידות בלם קדמיות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58101-A7A01:Kia,קיה:FORTE / CERATO:2017:2018:1.6 Gamma / 2.0 NU
58101-A7A00,רפידות בלם קדמיות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58101-A7A00:Kia,קיה:FORTE / CERATO:2014:2016:1.6 Gamma / 1.8 / 2.0 NU
58101-M7A00,רפידות בלם קדמיות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58101-M7A00:Kia,קיה:FORTE / CERATO:2019:2023:1.6 Gamma / 2.0 NU
58101-A7A21,רפידות בלם קדמיות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58101-A7A21:Kia,קיה:FORTE / CERATO:2017:2018:1.6 Gamma / 2.0 NU
58302-M7A30,רפידות בלם אחוריות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58302-M7A30:Kia,קיה:FORTE / CERATO:2019:2023:1.6 Gamma / 2.0 NU
58302-1MA40,רפידות בלם אחוריות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58302-1MA40:Kia,קיה:FORTE / CERATO:2009:2013:2.0 / 2.4 Theta 2
58101-1MA00,רפידות בלם קדמיות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58101-1MA00:Kia,קיה:FORTE / CERATO:2009:2013:2.0 / 2.4 Theta 2
58302-1MA00,רפידות בלם אחוריות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58302-1MA00:Kia,קיה:FORTE / CERATO:2009:2013:2.0 / 2.4 Theta 2
58101-A7A20,רפידות בלם קדמיות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58101-A7A20:Kia,קיה:FORTE / CERATO:2014:2016:1.6 Gamma / 1.8 / 2.0 NU
58101-1MA20,רפידות בלם קדמיות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58101-1MA20:Kia,קיה:FORTE / CERATO:2009:2013:2.0 / 2.4 Theta 2
58101-1MA60,רפידות בלם קדמיות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58101-1MA60:Kia,קיה:FORTE / CERATO:2009:2013:2.0 / 2.4 Theta 2
58101-M7A10,רפידות בלם קדמיות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58101-M7A10:Kia,קיה:FORTE / CERATO:2019:2023:1.6 Gamma / 2.0 NU
58101-1MA21,רפידות בלם קדמיות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, FRONT",Kia,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58101-1MA21:Kia,קיה:FORTE / CERATO:2009:2013:2.0 / 2.4 Theta 2
58302-A7B31,רפידות בלם אחוריות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58302-A7B31:Kia,קיה:FORTE / CERATO:2017:2018:1.6 Gamma / 2.0 NU
58302-G3A50,רפידות בלם אחוריות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58302-G3A50:Kia,קיה:FORTE / CERATO:2022:2023:1.6 Gamma / 2.0 NU
58302-J3A40,רפידות בלם אחוריות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58302-J3A40:Kia,קיה:FORTE / CERATO:2019:2023:1.6 Gamma / 2.0 NU
58302-M6A60,רפידות בלם אחוריות — קיה FORTE / CERATO,"DISC BRAKE PAD KIT, REAR",Kia,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-forte-brake_pad_set.html",1,OEM:58302-M6A60:Kia,קיה:FORTE / CERATO:2022:2023:1.6 Gamma / 2.0 NU
58101-1RA00,רפידות בלם קדמיות — יונדאי ACCENT,"DISC BRAKE PAD KIT, FRONT",Hyundai,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-accent-brake_pad_set.html",1,OEM:58101-1RA00:Hyundai,יונדאי:ACCENT:2011:2014:GDI
58302-1RA30,רפידות בלם אחוריות — יונדאי ACCENT,"DISC BRAKE PAD KIT, REAR",Hyundai,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-accent-brake_pad_set.html",1,OEM:58302-1RA30:Hyundai,יונדאי:ACCENT:2011:2017:GDI
58101-1RA10,רפידות בלם קדמיות — יונדאי ACCENT,"DISC BRAKE PAD KIT, FRONT",Hyundai,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-accent-brake_pad_set.html",1,OEM:58101-1RA10:Hyundai,יונדאי:ACCENT:2011:2017:GDI
58101-25A00,רפידות בלם קדמיות — יונדאי ACCENT,"DISC BRAKE PAD KIT, FRONT",Hyundai,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-accent-brake_pad_set.html",1,OEM:58101-25A00:Hyundai,יונדאי:ACCENT:1999:2006
58101-22A00,רפידות בלם קדמיות — יונדאי ACCENT,"DISC BRAKE PAD KIT, FRONT",Hyundai,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-accent-brake_pad_set.html",1,OEM:58101-22A00:Hyundai,יונדאי:ACCENT:1994:1999
04466-47100,רפידות בלם אחוריות — טויוטה PRIUS,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-prius-brake_pad_set.html",1,OEM:04466-47100:Toyota,טויוטה:PRIUS:2012:2019:1.8 (2ZR-FXE)
04465-47050,רפידות בלם קדמיות — טויוטה PRIUS,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-prius-brake_pad_set.html",1,OEM:04465-47050:Toyota,טויוטה:PRIUS:2004:2009:1.5 (1NZ-FXE)
04465-47060,רפידות בלם קדמיות — טויוטה PRIUS,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-prius-brake_pad_set.html",1,OEM:04465-47060:Toyota,טויוטה:PRIUS:2010:2012:1.8 (2ZR-FXE)
04466-47030,רפידות בלם אחוריות — טויוטה PRIUS,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-prius-brake_pad_set.html",1,OEM:04466-47030:Toyota,טויוטה:PRIUS:2010:2012:1.8 (2ZR-FXE)
04466-47020,רפידות בלם אחוריות — טויוטה PRIUS,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-prius-brake_pad_set.html",1,OEM:04466-47020:Toyota,טויוטה:PRIUS:2010:2011:1.8 (2ZR-FXE)
04466-47061,רפידות בלם אחוריות — טויוטה PRIUS,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-prius-brake_pad_set.html",1,OEM:04466-47061:Toyota,טויוטה:PRIUS:2011:2013:1.8 (2ZR-FXE)
04466-47040,רפידות בלם אחוריות — טויוטה PRIUS,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-prius-brake_pad_set.html",1,OEM:04466-47040:Toyota,טויוטה:PRIUS:2010:2012:1.8 (2ZR-FXE)
04465-17100,רפידות בלם קדמיות — טויוטה PRIUS,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-prius-brake_pad_set.html",1,OEM:04465-17100:Toyota,טויוטה:PRIUS:2001:2002:1.5 (1NZ-FXE)
04466-47060,רפידות בלם אחוריות — טויוטה PRIUS,"DISC BRAKE PAD KIT, REAR",Toyota,בלמים,,brake_pads_rear,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-prius-brake_pad_set.html",1,OEM:04466-47060:Toyota,טויוטה:PRIUS:2011:2012:1.8 (2ZR-FXE)
04465-17101,רפידות בלם קדמיות — טויוטה PRIUS,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-prius-brake_pad_set.html",1,OEM:04465-17101:Toyota,טויוטה:PRIUS:2001:2003:1.5 (1NZ-FXE)
04465-16130,רפידות בלם קדמיות — טויוטה PRIUS,"DISC BRAKE PAD KIT, FRONT",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-prius-brake_pad_set.html",1,OEM:04465-16130:Toyota,טויוטה:PRIUS:2023:2024:2.0 (M20A-FXS)
37300-2E820,אלטרנטור — יונדאי TUCSON,ALTERNATOR ASSEMBLY,Hyundai,חשמל,,alternator,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-alternator.html",1,OEM:37300-2E820:Hyundai,יונדאי:TUCSON:2016:2021:GDI
37300-22650,אלטרנטור — יונדאי TUCSON,GENERATOR ASSEMBLY,Hyundai,חשמל,,alternator,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-alternator.html",1,OEM:37300-22650:Hyundai,יונדאי:TUCSON:2004:2009:MPI
37300-22650-RM,אלטרנטור — יונדאי TUCSON,REMAN ALTERNATOR ASSEMBLY,Hyundai,חשמל,,alternator,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-alternator.html",1,OEM:37300-22650-RM:Hyundai,יונדאי:TUCSON:2004:2009:MPI
37300-2B960,אלטרנטור — יונדאי TUCSON,GENERATOR ASSEMBLY,Hyundai,חשמל,,alternator,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-alternator.html",1,OEM:37300-2B960:Hyundai,יונדאי:TUCSON:2016:2018:TCI-GDI
37300-37800-RM,אלטרנטור — יונדאי TUCSON,REMAN GENERATOR ASSEMBLY,Hyundai,חשמל,,alternator,"מק""ט מקורי, רמת דגם. מקור: hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-alternator.html",1,OEM:37300-37800-RM:Hyundai,יונדאי:TUCSON:2004:2009:MPI
